lon,lat,elv,elv
-78.369,-0.768,3.92927,3929.27
-78.369,-0.77,3.95045,3950.45
-78.369,-0.773,3.96532,3965.32
-78.369,-0.776,3.98527,3985.27
-78.369,-0.779,4.03668,4036.68
-78.369,-0.781,4.05575,4055.75
-78.369,-0.784,4.03365,4033.65
-78.369,-0.787,4.03671,4036.71
-78.369,-0.79,4.04862,4048.62
-78.369,-0.792,4.03993,4039.93
-78.369,-0.795,4.03081,4030.81
-78.369,-0.798,4.00917,4009.17
-78.369,-0.8,3.98765,3987.65
-78.369,-0.803,3.95902,3959.02
-78.369,-0.806,3.9249,3924.9
-78.369,-0.809,3.8834,3883.4
-78.369,-0.811,3.82641,3826.41
-78.369,-0.814,3.79695,3796.95
-78.369,-0.817,3.77523,3775.23
-78.369,-0.82,3.75931,3759.31
-78.369,-0.822,3.74438,3744.38
-78.369,-0.825,3.73595,3735.95
-78.369,-0.828,3.72722,3727.22
-78.369,-0.831,3.72717,3727.17
-78.369,-0.833,3.72101,3721.01
-78.369,-0.836,3.71366,3713.66
-78.366,-0.559,4.22297,4222.97
-78.366,-0.562,4.18798,4187.98
-78.366,-0.564,4.16019,4160.19
-78.366,-0.567,4.13662,4136.62
-78.366,-0.57,4.11859,4118.59
-78.366,-0.573,4.10391,4103.91
-78.366,-0.575,4.06847,4068.47
-78.366,-0.578,4.06148,4061.48
-78.366,-0.581,4.09723,4097.23
-78.366,-0.584,4.16495,4164.95
-78.366,-0.586,4.19615,4196.15
-78.366,-0.589,4.1643,4164.3
-78.366,-0.592,4.1434,4143.4
-78.366,-0.595,4.13091,4130.91
-78.366,-0.597,4.0995,4099.5
-78.366,-0.6,4.06041,4060.41
-78.366,-0.603,4.02808,4028.08
-78.366,-0.605,4.00031,4000.31
-78.366,-0.608,4.00392,4003.92
-78.366,-0.611,4.03473,4034.73
-78.366,-0.614,3.96983,3969.83
-78.366,-0.616,3.98337,3983.37
-78.366,-0.619,3.94985,3949.85
-78.366,-0.622,3.90174,3901.74
-78.366,-0.625,3.89141,3891.41
-78.366,-0.627,3.89528,3895.28
-78.366,-0.63,3.91765,3917.65
-78.366,-0.633,3.93587,3935.87
-78.366,-0.636,3.95789,3957.89
-78.366,-0.638,3.99256,3992.56
-78.366,-0.641,3.93016,3930.16
-78.366,-0.644,3.93338,3933.38
-78.366,-0.647,3.94027,3940.27
-78.366,-0.649,3.94507,3945.07
-78.366,-0.652,3.95195,3951.95
-78.366,-0.655,3.96078,3960.78
-78.366,-0.658,3.96734,3967.34
-78.366,-0.66,3.98244,3982.44
-78.366,-0.663,3.99317,3993.17
-78.366,-0.666,4.00327,4003.27
-78.366,-0.669,4.02056,4020.56
-78.366,-0.671,4.02875,4028.75
-78.366,-0.674,4.0295,4029.5
-78.366,-0.677,4.03871,4038.71
-78.366,-0.68,4.04301,4043.01
-78.366,-0.682,4.00507,4005.07
-78.366,-0.685,3.95664,3956.64
-78.366,-0.688,3.93516,3935.16
-78.366,-0.691,3.9514,3951.4
-78.366,-0.693,3.98305,3983.05
-78.366,-0.696,4.02603,4026.03
-78.366,-0.699,4.08487,4084.87
-78.366,-0.702,4.10167,4101.67
-78.366,-0.704,4.03306,4033.06
-78.366,-0.707,3.96189,3961.89
-78.366,-0.71,3.96328,3963.28
-78.366,-0.713,3.99436,3994.36
-78.366,-0.715,4.03601,4036.01
-78.366,-0.718,4.1004,4100.4
-78.366,-0.721,4.10789,4107.89
-78.366,-0.724,4.04342,4043.42
-78.366,-0.726,4.04222,4042.22
-78.366,-0.729,4.08794,4087.94
-78.366,-0.732,4.10562,4105.62
-78.366,-0.735,4.09331,4093.31
-78.366,-0.737,3.98835,3988.35
-78.366,-0.74,3.90276,3902.76
-78.366,-0.743,3.89407,3894.07
-78.366,-0.746,3.95961,3959.61
-78.366,-0.748,4.10579,4105.79
-78.366,-0.751,4.18795,4187.95
-78.366,-0.754,4.08942,4089.42
-78.366,-0.757,3.97094,3970.94
-78.366,-0.759,3.90844,3908.44
-78.366,-0.762,3.90952,3909.52
-78.366,-0.765,3.91831,3918.31
-78.366,-0.768,3.93106,3931.06
-78.366,-0.77,3.96641,3966.41
-78.366,-0.773,4.01005,4010.05
-78.366,-0.776,4.05603,4056.03
-78.366,-0.779,4.06898,4068.98
-78.366,-0.781,4.09122,4091.22
-78.366,-0.784,4.04773,4047.73
-78.366,-0.787,4.04421,4044.21
-78.366,-0.79,4.05995,4059.95
-78.366,-0.792,4.05511,4055.11
-78.366,-0.795,4.04078,4040.78
-78.366,-0.798,4.01418,4014.18
-78.366,-0.8,3.97614,3976.14
-78.366,-0.803,3.95597,3955.97
-78.366,-0.806,3.9265,3926.5
-78.366,-0.809,3.87009,3870.09
-78.366,-0.811,3.81884,3818.84
-78.366,-0.814,3.78987,3789.87
-78.366,-0.817,3.77079,3770.79
-78.366,-0.82,3.75426,3754.26
-78.366,-0.822,3.73463,3734.63
-78.366,-0.825,3.72646,3726.46
-78.366,-0.828,3.71288,3712.88
-78.366,-0.831,3.70488,3704.88
-78.366,-0.833,3.69627,3696.27
-78.366,-0.836,3.68909,3689.09
-78.363,-0.559,4.23608,4236.08
-78.363,-0.562,4.21685,4216.85
-78.363,-0.564,4.17628,4176.28
-78.363,-0.567,4.15641,4156.41
-78.363,-0.57,4.15684,4156.84
-78.363,-0.573,4.15252,4152.52
-78.363,-0.575,4.1459,4145.9
-78.363,-0.578,4.17709,4177.09
-78.363,-0.581,4.2048,4204.8
-78.363,-0.584,4.20765,4207.65
-78.363,-0.586,4.18305,4183.05
-78.363,-0.589,4.14657,4146.57
-78.363,-0.592,4.11982,4119.82
-78.363,-0.595,4.09377,4093.77
-78.363,-0.597,4.06615,4066.15
-78.363,-0.6,4.04423,4044.23
-78.363,-0.603,4.02415,4024.15
-78.363,-0.605,4.00885,4008.85
-78.363,-0.608,4.02186,4021.86
-78.363,-0.611,4.02011,4020.11
-78.363,-0.614,4.0127,4012.7
-78.363,-0.616,4.02049,4020.49
-78.363,-0.619,3.98016,3980.16
-78.363,-0.622,3.91334,3913.34
-78.363,-0.625,3.9014,3901.4
-78.363,-0.627,3.906,3906
-78.363,-0.63,3.91889,3918.89
-78.363,-0.633,3.93605,3936.05
-78.363,-0.636,3.97658,3976.58
-78.363,-0.638,4.03009,4030.09
-78.363,-0.641,3.94866,3948.66
-78.363,-0.644,3.93562,3935.62
-78.363,-0.647,3.96502,3965.02
-78.363,-0.649,3.9509,3950.9
-78.363,-0.652,3.95839,3958.39
-78.363,-0.655,3.95243,3952.43
-78.363,-0.658,3.95335,3953.35
-78.363,-0.66,3.96568,3965.68
-78.363,-0.663,3.98935,3989.35
-78.363,-0.666,4.0122,4012.2
-78.363,-0.669,4.03582,4035.82
-78.363,-0.671,4.04489,4044.89
-78.363,-0.674,4.08851,4088.51
-78.363,-0.677,4.1031,4103.1
-78.363,-0.68,4.02496,4024.96
-78.363,-0.682,3.95693,3956.93
-78.363,-0.685,3.92027,3920.27
-78.363,-0.688,3.93981,3939.81
-78.363,-0.691,3.96535,3965.35
-78.363,-0.693,3.99043,3990.43
-78.363,-0.696,4.03895,4038.95
-78.363,-0.699,4.09748,4097.48
-78.363,-0.702,4.10699,4106.99
-78.363,-0.704,4.02662,4026.62
-78.363,-0.707,3.95397,3953.97
-78.363,-0.71,3.93891,3938.91
-78.363,-0.713,3.98406,3984.06
-78.363,-0.715,4.04899,4048.99
-78.363,-0.718,4.09696,4096.96
-78.363,-0.721,4.11353,4113.53
-78.363,-0.724,4.1004,4100.4
-78.363,-0.726,4.10793,4107.93
-78.363,-0.729,4.15534,4155.34
-78.363,-0.732,4.17207,4172.07
-78.363,-0.735,4.13928,4139.28
-78.363,-0.737,4.03301,4033.01
-78.363,-0.74,3.91359,3913.59
-78.363,-0.743,3.88307,3883.07
-78.363,-0.746,3.89183,3891.83
-78.363,-0.748,3.99221,3992.21
-78.363,-0.751,4.06565,4065.65
-78.363,-0.754,3.97922,3979.22
-78.363,-0.757,3.91699,3916.99
-78.363,-0.759,3.9103,3910.3
-78.363,-0.762,3.91851,3918.51
-78.363,-0.765,3.93149,3931.49
-78.363,-0.768,3.94769,3947.69
-78.363,-0.77,4.00254,4002.54
-78.363,-0.773,4.07769,4077.69
-78.363,-0.776,4.11087,4110.87
-78.363,-0.779,4.12783,4127.83
-78.363,-0.781,4.10513,4105.13
-78.363,-0.784,4.05139,4051.39
-78.363,-0.787,4.04315,4043.15
-78.363,-0.79,4.0556,4055.6
-78.363,-0.792,4.06012,4060.12
-78.363,-0.795,4.06988,4069.88
-78.363,-0.798,4.02151,4021.51
-78.363,-0.8,3.98607,3986.07
-78.363,-0.803,3.96448,3964.48
-78.363,-0.806,3.94164,3941.64
-78.363,-0.809,3.89818,3898.18
-78.363,-0.811,3.82993,3829.93
-78.363,-0.814,3.78785,3787.85
-78.363,-0.817,3.75786,3757.86
-78.363,-0.82,3.73978,3739.78
-78.363,-0.822,3.73143,3731.43
-78.363,-0.825,3.72204,3722.04
-78.363,-0.828,3.70077,3700.77
-78.363,-0.831,3.68562,3685.62
-78.363,-0.833,3.66622,3666.22
-78.363,-0.836,3.65625,3656.25
-78.36,-0.559,4.22848,4228.48
-78.36,-0.562,4.22198,4221.98
-78.36,-0.564,4.22981,4229.81
-78.36,-0.567,4.24764,4247.64
-78.36,-0.57,4.26215,4262.15
-78.36,-0.573,4.23546,4235.46
-78.36,-0.575,4.22006,4220.06
-78.36,-0.578,4.19903,4199.03
-78.36,-0.581,4.18102,4181.02
-78.36,-0.584,4.16867,4168.67
-78.36,-0.586,4.15455,4154.55
-78.36,-0.589,4.13787,4137.87
-78.36,-0.592,4.11648,4116.48
-78.36,-0.595,4.09008,4090.08
-78.36,-0.597,4.0694,4069.4
-78.36,-0.6,4.04932,4049.32
-78.36,-0.603,4.02303,4023.03
-78.36,-0.605,4.02513,4025.13
-78.36,-0.608,4.05143,4051.43
-78.36,-0.611,4.05011,4050.11
-78.36,-0.614,4.02041,4020.41
-78.36,-0.616,3.97155,3971.55
-78.36,-0.619,3.9442,3944.2
-78.36,-0.622,3.91569,3915.69
-78.36,-0.625,3.91096,3910.96
-78.36,-0.627,3.91703,3917.03
-78.36,-0.63,3.92657,3926.57
-78.36,-0.633,3.95263,3952.63
-78.36,-0.636,3.9919,3991.9
-78.36,-0.638,4.00502,4005.02
-78.36,-0.641,3.9475,3947.5
-78.36,-0.644,3.93941,3939.41
-78.36,-0.647,3.99268,3992.68
-78.36,-0.649,3.98372,3983.72
-78.36,-0.652,3.97596,3975.96
-78.36,-0.655,3.97605,3976.05
-78.36,-0.658,3.96474,3964.74
-78.36,-0.66,3.97935,3979.35
-78.36,-0.663,4.00136,4001.36
-78.36,-0.666,4.05241,4052.41
-78.36,-0.669,4.08792,4087.92
-78.36,-0.671,4.11762,4117.62
-78.36,-0.674,4.13534,4135.34
-78.36,-0.677,4.05705,4057.05
-78.36,-0.68,3.96979,3969.79
-78.36,-0.682,3.91883,3918.83
-78.36,-0.685,3.9045,3904.5
-78.36,-0.688,3.95526,3955.26
-78.36,-0.691,4.00293,4002.93
-78.36,-0.693,4.02598,4025.98
-78.36,-0.696,4.06319,4063.19
-78.36,-0.699,4.11006,4110.06
-78.36,-0.702,4.11354,4113.54
-78.36,-0.704,4.03663,4036.63
-78.36,-0.707,3.97821,3978.21
-78.36,-0.71,3.93224,3932.24
-78.36,-0.713,3.93576,3935.76
-78.36,-0.715,3.97441,3974.41
-78.36,-0.718,4.01518,4015.18
-78.36,-0.721,4.02645,4026.45
-78.36,-0.724,4.06762,4067.62
-78.36,-0.726,4.16795,4167.95
-78.36,-0.729,4.16244,4162.44
-78.36,-0.732,4.1456,4145.6
-78.36,-0.735,4.13645,4136.45
-78.36,-0.737,4.06296,4062.96
-78.36,-0.74,3.97787,3977.87
-78.36,-0.743,3.88959,3889.59
-78.36,-0.746,3.87106,3871.06
-78.36,-0.748,3.89353,3893.53
-78.36,-0.751,3.93368,3933.68
-78.36,-0.754,3.90863,3908.63
-78.36,-0.757,3.90562,3905.62
-78.36,-0.759,3.9158,3915.8
-78.36,-0.762,3.93001,3930.01
-78.36,-0.765,3.94948,3949.48
-78.36,-0.768,3.97666,3976.66
-78.36,-0.77,4.04169,4041.69
-78.36,-0.773,4.15079,4150.79
-78.36,-0.776,4.14562,4145.62
-78.36,-0.779,4.16938,4169.38
-78.36,-0.781,4.11523,4115.23
-78.36,-0.784,4.06028,4060.28
-78.36,-0.787,4.04289,4042.89
-78.36,-0.79,4.05246,4052.46
-78.36,-0.792,4.08453,4084.53
-78.36,-0.795,4.09194,4091.94
-78.36,-0.798,4.03627,4036.27
-78.36,-0.8,4.01101,4011.01
-78.36,-0.803,3.99301,3993.01
-78.36,-0.806,3.97926,3979.26
-78.36,-0.809,3.91174,3911.74
-78.36,-0.811,3.84035,3840.35
-78.36,-0.814,3.81108,3811.08
-78.36,-0.817,3.77477,3774.77
-78.36,-0.82,3.74188,3741.88
-78.36,-0.822,3.72169,3721.69
-78.36,-0.825,3.70437,3704.37
-78.36,-0.828,3.68597,3685.97
-78.36,-0.831,3.66885,3668.85
-78.36,-0.833,3.65798,3657.98
-78.36,-0.836,3.65056,3650.56
-78.358,-0.559,4.2137,4213.7
-78.358,-0.562,4.20836,4208.36
-78.358,-0.564,4.24964,4249.64
-78.358,-0.567,4.29074,4290.74
-78.358,-0.57,4.26334,4263.34
-78.358,-0.573,4.23201,4232.01
-78.358,-0.575,4.21911,4219.11
-78.358,-0.578,4.19399,4193.99
-78.358,-0.581,4.18005,4180.05
-78.358,-0.584,4.16872,4168.72
-78.358,-0.586,4.14825,4148.25
-78.358,-0.589,4.12606,4126.06
-78.358,-0.592,4.09795,4097.95
-78.358,-0.595,4.06767,4067.67
-78.358,-0.597,4.04146,4041.46
-78.358,-0.6,4.01797,4017.97
-78.358,-0.603,4.00613,4006.13
-78.358,-0.605,3.99761,3997.61
-78.358,-0.608,3.99918,3999.18
-78.358,-0.611,3.99433,3994.33
-78.358,-0.614,3.97266,3972.66
-78.358,-0.616,3.94786,3947.86
-78.358,-0.619,3.93425,3934.25
-78.358,-0.622,3.9295,3929.5
-78.358,-0.625,3.92939,3929.39
-78.358,-0.627,3.92753,3927.53
-78.358,-0.63,3.94047,3940.47
-78.358,-0.633,3.98123,3981.23
-78.358,-0.636,4.01881,4018.81
-78.358,-0.638,4.01719,4017.19
-78.358,-0.641,3.95082,3950.82
-78.358,-0.644,3.94753,3947.53
-78.358,-0.647,4.01476,4014.76
-78.358,-0.649,4.04771,4047.71
-78.358,-0.652,3.99371,3993.71
-78.358,-0.655,4.00145,4001.45
-78.358,-0.658,3.97832,3978.32
-78.358,-0.66,3.98232,3982.32
-78.358,-0.663,4.0113,4011.3
-78.358,-0.666,4.04766,4047.66
-78.358,-0.669,4.12226,4122.26
-78.358,-0.671,4.14272,4142.72
-78.358,-0.674,4.09581,4095.81
-78.358,-0.677,4.01234,4012.34
-78.358,-0.68,3.94984,3949.84
-78.358,-0.682,3.90608,3906.08
-78.358,-0.685,3.89711,3897.11
-78.358,-0.688,3.95335,3953.35
-78.358,-0.691,4.00127,4001.27
-78.358,-0.693,3.99881,3998.81
-78.358,-0.696,4.03421,4034.21
-78.358,-0.699,4.0917,4091.7
-78.358,-0.702,4.11675,4116.75
-78.358,-0.704,4.06289,4062.89
-78.358,-0.707,4.03445,4034.45
-78.358,-0.71,3.94128,3941.28
-78.358,-0.713,3.91738,3917.38
-78.358,-0.715,3.93969,3939.69
-78.358,-0.718,3.97266,3972.66
-78.358,-0.721,4.00825,4008.25
-78.358,-0.724,4.07196,4071.96
-78.358,-0.726,4.15697,4156.97
-78.358,-0.729,4.10479,4104.79
-78.358,-0.732,4.03456,4034.56
-78.358,-0.735,4.01596,4015.96
-78.358,-0.737,3.98484,3984.84
-78.358,-0.74,3.94528,3945.28
-78.358,-0.743,3.88902,3889.02
-78.358,-0.746,3.86288,3862.88
-78.358,-0.748,3.86327,3863.27
-78.358,-0.751,3.88624,3886.24
-78.358,-0.754,3.89649,3896.49
-78.358,-0.757,3.91046,3910.46
-78.358,-0.759,3.92361,3923.61
-78.358,-0.762,3.94721,3947.21
-78.358,-0.765,3.97075,3970.75
-78.358,-0.768,4.00499,4004.99
-78.358,-0.77,4.06178,4061.78
-78.358,-0.773,4.17296,4172.96
-78.358,-0.776,4.1855,4185.5
-78.358,-0.779,4.18123,4181.23
-78.358,-0.781,4.11673,4116.73
-78.358,-0.784,4.05554,4055.54
-78.358,-0.787,4.04691,4046.91
-78.358,-0.79,4.08269,4082.69
-78.358,-0.792,4.11631,4116.31
-78.358,-0.795,4.11382,4113.82
-78.358,-0.798,4.07507,4075.07
-78.358,-0.8,4.06193,4061.93
-78.358,-0.803,4.03126,4031.26
-78.358,-0.806,4.01521,4015.21
-78.358,-0.809,3.93939,3939.39
-78.358,-0.811,3.91185,3911.85
-78.358,-0.814,3.85986,3859.86
-78.358,-0.817,3.80295,3802.95
-78.358,-0.82,3.75687,3756.87
-78.358,-0.822,3.71703,3717.03
-78.358,-0.825,3.69565,3695.65
-78.358,-0.828,3.67963,3679.63
-78.358,-0.831,3.6675,3667.5
-78.358,-0.833,3.65679,3656.79
-78.358,-0.836,3.65034,3650.34
-78.355,-0.559,4.22335,4223.35
-78.355,-0.562,4.19517,4195.17
-78.355,-0.564,4.19965,4199.65
-78.355,-0.567,4.21124,4211.24
-78.355,-0.57,4.24088,4240.88
-78.355,-0.573,4.24822,4248.22
-78.355,-0.575,4.23769,4237.69
-78.355,-0.578,4.22542,4225.42
-78.355,-0.581,4.21696,4216.96
-78.355,-0.584,4.20037,4200.37
-78.355,-0.586,4.18142,4181.42
-78.355,-0.589,4.15722,4157.22
-78.355,-0.592,4.12583,4125.83
-78.355,-0.595,4.0981,4098.1
-78.355,-0.597,4.06649,4066.49
-78.355,-0.6,4.03595,4035.95
-78.355,-0.603,4.01555,4015.55
-78.355,-0.605,3.99831,3998.31
-78.355,-0.608,3.97794,3977.94
-78.355,-0.611,3.96858,3968.58
-78.355,-0.614,3.96729,3967.29
-78.355,-0.616,3.98058,3980.58
-78.355,-0.619,3.98148,3981.48
-78.355,-0.622,3.97029,3970.29
-78.355,-0.625,3.97124,3971.24
-78.355,-0.627,3.94677,3946.77
-78.355,-0.63,3.96972,3969.72
-78.355,-0.633,4.04424,4044.24
-78.355,-0.636,4.05502,4055.02
-78.355,-0.638,4.02748,4027.48
-78.355,-0.641,3.95056,3950.56
-78.355,-0.644,3.96075,3960.75
-78.355,-0.647,4.03412,4034.12
-78.355,-0.649,4.08372,4083.72
-78.355,-0.652,4.05918,4059.18
-78.355,-0.655,4.02843,4028.43
-78.355,-0.658,4.00419,4004.19
-78.355,-0.66,3.99168,3991.68
-78.355,-0.663,4.00901,4009.01
-78.355,-0.666,4.05565,4055.65
-78.355,-0.669,4.13527,4135.27
-78.355,-0.671,4.12498,4124.98
-78.355,-0.674,4.056,4056
-78.355,-0.677,3.99799,3997.99
-78.355,-0.68,3.98096,3980.96
-78.355,-0.682,3.91757,3917.57
-78.355,-0.685,3.89235,3892.35
-78.355,-0.688,3.96803,3968.03
-78.355,-0.691,3.96827,3968.27
-78.355,-0.693,3.96286,3962.86
-78.355,-0.696,4.00059,4000.59
-78.355,-0.699,4.05429,4054.29
-78.355,-0.702,4.11884,4118.84
-78.355,-0.704,4.07579,4075.79
-78.355,-0.707,4.01558,4015.58
-78.355,-0.71,3.91631,3916.31
-78.355,-0.713,3.89443,3894.43
-78.355,-0.715,3.95269,3952.69
-78.355,-0.718,4.0436,4043.6
-78.355,-0.721,4.10173,4101.73
-78.355,-0.724,4.10703,4107.03
-78.355,-0.726,4.08004,4080.04
-78.355,-0.729,4.02406,4024.06
-78.355,-0.732,3.95557,3955.57
-78.355,-0.735,3.91283,3912.83
-78.355,-0.737,3.88025,3880.25
-78.355,-0.74,3.85179,3851.79
-78.355,-0.743,3.84306,3843.06
-78.355,-0.746,3.84605,3846.05
-78.355,-0.748,3.85096,3850.96
-78.355,-0.751,3.86927,3869.27
-78.355,-0.754,3.90152,3901.52
-78.355,-0.757,3.92694,3926.94
-78.355,-0.759,3.95224,3952.24
-78.355,-0.762,3.98943,3989.43
-78.355,-0.765,4.01623,4016.23
-78.355,-0.768,4.04109,4041.09
-78.355,-0.77,4.08965,4089.65
-78.355,-0.773,4.18724,4187.24
-78.355,-0.776,4.21506,4215.06
-78.355,-0.779,4.14828,4148.28
-78.355,-0.781,4.09286,4092.86
-78.355,-0.784,4.06538,4065.38
-78.355,-0.787,4.06175,4061.75
-78.355,-0.79,4.12386,4123.86
-78.355,-0.792,4.16881,4168.81
-78.355,-0.795,4.16672,4166.72
-78.355,-0.798,4.13512,4135.12
-78.355,-0.8,4.13055,4130.55
-78.355,-0.803,4.07953,4079.53
-78.355,-0.806,4.03066,4030.66
-78.355,-0.809,3.95792,3957.92
-78.355,-0.811,3.89301,3893.01
-78.355,-0.814,3.85768,3857.68
-78.355,-0.817,3.83508,3835.08
-78.355,-0.82,3.76513,3765.13
-78.355,-0.822,3.7216,3721.6
-78.355,-0.825,3.69803,3698.03
-78.355,-0.828,3.6789,3678.9
-78.355,-0.831,3.66427,3664.27
-78.355,-0.833,3.65329,3653.29
-78.355,-0.836,3.64541,3645.41
-78.352,-0.559,4.22197,4221.97
-78.352,-0.562,4.20022,4200.22
-78.352,-0.564,4.18216,4182.16
-78.352,-0.567,4.16991,4169.91
-78.352,-0.57,4.17891,4178.91
-78.352,-0.573,4.22454,4224.54
-78.352,-0.575,4.23708,4237.08
-78.352,-0.578,4.22123,4221.23
-78.352,-0.581,4.20718,4207.18
-78.352,-0.584,4.19586,4195.86
-78.352,-0.586,4.18617,4186.17
-78.352,-0.589,4.16205,4162.05
-78.352,-0.592,4.12955,4129.55
-78.352,-0.595,4.11147,4111.47
-78.352,-0.597,4.09015,4090.15
-78.352,-0.6,4.06366,4063.66
-78.352,-0.603,4.0301,4030.1
-78.352,-0.605,4.0109,4010.9
-78.352,-0.608,4.02057,4020.57
-78.352,-0.611,4.05159,4051.59
-78.352,-0.614,4.06608,4066.08
-78.352,-0.616,4.07183,4071.83
-78.352,-0.619,4.06121,4061.21
-78.352,-0.622,4.04543,4045.43
-78.352,-0.625,4.01706,4017.06
-78.352,-0.627,3.9648,3964.8
-78.352,-0.63,3.96924,3969.24
-78.352,-0.633,4.06072,4060.72
-78.352,-0.636,4.0826,4082.6
-78.352,-0.638,4.00978,4009.78
-78.352,-0.641,3.94804,3948.04
-78.352,-0.644,3.9658,3965.8
-78.352,-0.647,4.02849,4028.49
-78.352,-0.649,4.11518,4115.18
-78.352,-0.652,4.11751,4117.51
-78.352,-0.655,4.07623,4076.23
-78.352,-0.658,4.04579,4045.79
-78.352,-0.66,4.01155,4011.55
-78.352,-0.663,4.02942,4029.42
-78.352,-0.666,4.09806,4098.06
-78.352,-0.669,4.13684,4136.84
-78.352,-0.671,4.077,4077
-78.352,-0.674,4.02961,4029.61
-78.352,-0.677,3.99239,3992.39
-78.352,-0.68,3.94284,3942.84
-78.352,-0.682,3.88434,3884.34
-78.352,-0.685,3.88915,3889.15
-78.352,-0.688,3.95094,3950.94
-78.352,-0.691,3.93014,3930.14
-78.352,-0.693,3.93472,3934.72
-78.352,-0.696,3.99602,3996.02
-78.352,-0.699,4.0771,4077.1
-78.352,-0.702,4.14346,4143.46
-78.352,-0.704,4.08319,4083.19
-78.352,-0.707,3.99228,3992.28
-78.352,-0.71,3.87271,3872.71
-78.352,-0.713,3.84045,3840.45
-78.352,-0.715,3.90048,3900.48
-78.352,-0.718,4.00844,4008.44
-78.352,-0.721,4.01624,4016.24
-78.352,-0.724,3.99243,3992.43
-78.352,-0.726,3.98195,3981.95
-78.352,-0.729,3.93273,3932.73
-78.352,-0.732,3.88162,3881.62
-78.352,-0.735,3.85813,3858.13
-78.352,-0.737,3.83924,3839.24
-78.352,-0.74,3.82765,3827.65
-78.352,-0.743,3.8269,3826.9
-78.352,-0.746,3.83233,3832.33
-78.352,-0.748,3.84975,3849.75
-78.352,-0.751,3.8766,3876.6
-78.352,-0.754,3.90375,3903.75
-78.352,-0.757,3.94502,3945.02
-78.352,-0.759,4.00055,4000.55
-78.352,-0.762,4.05929,4059.29
-78.352,-0.765,4.09628,4096.28
-78.352,-0.768,4.10914,4109.14
-78.352,-0.77,4.14586,4145.86
-78.352,-0.773,4.22457,4224.57
-78.352,-0.776,4.19569,4195.69
-78.352,-0.779,4.10062,4100.62
-78.352,-0.781,4.08532,4085.32
-78.352,-0.784,4.07161,4071.61
-78.352,-0.787,4.08485,4084.85
-78.352,-0.79,4.17202,4172.02
-78.352,-0.792,4.2435,4243.5
-78.352,-0.795,4.23192,4231.92
-78.352,-0.798,4.21129,4211.29
-78.352,-0.8,4.19173,4191.73
-78.352,-0.803,4.12018,4120.18
-78.352,-0.806,4.01369,4013.69
-78.352,-0.809,3.91337,3913.37
-78.352,-0.811,3.89411,3894.11
-78.352,-0.814,3.90785,3907.85
-78.352,-0.817,3.83983,3839.83
-78.352,-0.82,3.77041,3770.41
-78.352,-0.822,3.73325,3733.25
-78.352,-0.825,3.70234,3702.34
-78.352,-0.828,3.67938,3679.38
-78.352,-0.831,3.66385,3663.85
-78.352,-0.833,3.64944,3649.44
-78.352,-0.836,3.64228,3642.28
-78.349,-0.559,4.24469,4244.69
-78.349,-0.562,4.21105,4211.05
-78.349,-0.564,4.19009,4190.09
-78.349,-0.567,4.16753,4167.53
-78.349,-0.57,4.15968,4159.68
-78.349,-0.573,4.17899,4178.99
-78.349,-0.575,4.20952,4209.52
-78.349,-0.578,4.20759,4207.59
-78.349,-0.581,4.20075,4200.75
-78.349,-0.584,4.17528,4175.28
-78.349,-0.586,4.15705,4157.05
-78.349,-0.589,4.13219,4132.19
-78.349,-0.592,4.12079,4120.79
-78.349,-0.595,4.1028,4102.8
-78.349,-0.597,4.08796,4087.96
-78.349,-0.6,4.06607,4066.07
-78.349,-0.603,4.05611,4056.11
-78.349,-0.605,4.07232,4072.32
-78.349,-0.608,4.08222,4082.22
-78.349,-0.611,4.07891,4078.91
-78.349,-0.614,4.0591,4059.1
-78.349,-0.616,4.04202,4042.02
-78.349,-0.619,4.02744,4027.44
-78.349,-0.622,4.01929,4019.29
-78.349,-0.625,3.98825,3988.25
-78.349,-0.627,3.95457,3954.57
-78.349,-0.63,3.95844,3958.44
-78.349,-0.633,4.03895,4038.95
-78.349,-0.636,4.09384,4093.84
-78.349,-0.638,4.0027,4002.7
-78.349,-0.641,3.95409,3954.09
-78.349,-0.644,3.96753,3967.53
-78.349,-0.647,3.99109,3991.09
-78.349,-0.649,4.05929,4059.29
-78.349,-0.652,4.12023,4120.23
-78.349,-0.655,4.11946,4119.46
-78.349,-0.658,4.07936,4079.36
-78.349,-0.66,4.05309,4053.09
-78.349,-0.663,4.03459,4034.59
-78.349,-0.666,4.10491,4104.91
-78.349,-0.669,4.07141,4071.41
-78.349,-0.671,4.02994,4029.94
-78.349,-0.674,4.01817,4018.17
-78.349,-0.677,3.99582,3995.82
-78.349,-0.68,3.90687,3906.87
-78.349,-0.682,3.85342,3853.42
-78.349,-0.685,3.90482,3904.82
-78.349,-0.688,3.90283,3902.83
-78.349,-0.691,3.872,3872
-78.349,-0.693,3.91334,3913.34
-78.349,-0.696,4.00128,4001.28
-78.349,-0.699,4.08011,4080.11
-78.349,-0.702,4.10587,4105.87
-78.349,-0.704,4.09589,4095.89
-78.349,-0.707,3.99913,3999.13
-78.349,-0.71,3.85482,3854.82
-78.349,-0.713,3.81102,3811.02
-78.349,-0.715,3.83621,3836.21
-78.349,-0.718,3.8812,3881.2
-78.349,-0.721,3.88484,3884.84
-78.349,-0.724,3.87785,3877.85
-78.349,-0.726,3.87552,3875.52
